sample_id	chrom	start	end	label	source
39744	chr6	121716780	121717804	0	non_cpg_random
39745	chr6	99608517	99609541	0	non_cpg_random
39746	chr6	10386860	10387884	0	non_cpg_random
39747	chr6	1601134	1602158	1	cpg_centered
39748	chr6	155218438	155219462	1	cpg_centered
39749	chr6	27943831	27944855	0	non_cpg_random
39750	chr6	1232924	1233948	0	non_cpg_random
39751	chr6	10379363	10380387	0	non_cpg_random
39752	chr6	170255412	170256436	1	cpg_centered
39753	chr6	99589045	99590069	1	cpg_centered
39754	chr6	34887457	34888481	1	cpg_centered
39755	chr6	24633471	24634495	0	non_cpg_random
39756	chr6	1624079	1625103	1	cpg_centered
39757	chr6	86946495	86947519	0	non_cpg_random
39758	chr6	82253906	82254930	0	non_cpg_random
39759	chr6	147681481	147682505	0	non_cpg_random
39760	chr6	42050121	42051145	1	cpg_centered
39761	chr6	13374612	13375636	0	non_cpg_random
39762	chr6	26895326	26896350	1	cpg_centered
39763	chr6	149941542	149942566	1	cpg_centered
39764	chr6	1598499	1599523	1	cpg_centered
39765	chr6	96460076	96461100	0	non_cpg_random
39766	chr6	150105874	150106898	0	non_cpg_random
39767	chr6	123755553	123756577	0	non_cpg_random
39768	chr6	25917775	25918799	0	non_cpg_random
39769	chr6	84689628	84690652	0	non_cpg_random
39770	chr6	121315471	121316495	0	non_cpg_random
39771	chr6	128781640	128782664	0	non_cpg_random
39772	chr6	50417201	50418225	0	non_cpg_random
39773	chr6	151670833	151671857	0	non_cpg_random
39774	chr6	137044063	137045087	1	cpg_centered
39775	chr6	32855642	32856666	0	non_cpg_random
39776	chr6	111852800	111853824	0	non_cpg_random
39777	chr6	168412667	168413691	1	cpg_centered
39778	chr6	6546055	6547079	1	cpg_centered
39779	chr6	26055742	26056766	1	cpg_centered
39780	chr6	124079022	124080046	0	non_cpg_random
39781	chr6	108175301	108176325	1	cpg_centered
39782	chr6	14710172	14711196	0	non_cpg_random
39783	chr6	30570946	30571970	1	cpg_centered
39784	chr6	158792565	158793589	0	non_cpg_random
39785	chr6	24359480	24360504	1	cpg_centered
39786	chr6	158076030	158077054	0	non_cpg_random
39787	chr6	100006533	100007557	0	non_cpg_random
39788	chr6	127514434	127515458	1	cpg_centered
39789	chr6	47747270	47748294	0	non_cpg_random
39790	chr6	10694239	10695263	1	cpg_centered
39791	chr6	27630625	27631649	1	cpg_centered
39792	chr6	118774067	118775091	0	non_cpg_random
39793	chr6	166352714	166353738	0	non_cpg_random
39794	chr6	50253472	50254496	0	non_cpg_random
39795	chr6	170552702	170553726	1	cpg_centered
39796	chr6	34425380	34426404	1	cpg_centered
39797	chr6	25991932	25992956	1	cpg_centered
39798	chr6	99514827	99515851	1	cpg_centered
39799	chr6	150142738	150143762	1	cpg_centered
39800	chr6	26622130	26623154	0	non_cpg_random
39801	chr6	1981195	1982219	0	non_cpg_random
39802	chr6	2874960	2875984	1	cpg_centered
39803	chr6	88963000	88964024	1	cpg_centered
39804	chr6	113824790	113825814	0	non_cpg_random
39805	chr6	90381963	90382987	0	non_cpg_random
39806	chr6	52970387	52971411	0	non_cpg_random
39807	chr6	101605701	101606725	0	non_cpg_random
39808	chr6	24666226	24667250	1	cpg_centered
39809	chr6	26270726	26271750	1	cpg_centered
39810	chr6	73695632	73696656	1	cpg_centered
39811	chr6	99588456	99589480	1	cpg_centered
39812	chr6	160562888	160563912	0	non_cpg_random
39813	chr6	150580146	150581170	0	non_cpg_random
39814	chr6	114417497	114418521	0	non_cpg_random
39815	chr6	3068196	3069220	1	cpg_centered
39816	chr6	52994356	52995380	1	cpg_centered
39817	chr6	101583972	101584996	0	non_cpg_random
39818	chr6	53874254	53875278	0	non_cpg_random
39819	chr6	137218753	137219777	1	cpg_centered
39820	chr6	83430474	83431498	1	cpg_centered
39821	chr6	101402413	101403437	1	cpg_centered
39822	chr6	28480312	28481336	0	non_cpg_random
39823	chr6	78867228	78868252	1	cpg_centered
39824	chr6	135233763	135234787	0	non_cpg_random
39825	chr6	26516022	26517046	0	non_cpg_random
39826	chr6	23394361	23395385	0	non_cpg_random
39827	chr6	104241384	104242408	0	non_cpg_random
39828	chr6	33787255	33788279	0	non_cpg_random
39829	chr6	15274974	15275998	0	non_cpg_random
39830	chr6	110357628	110358652	1	cpg_centered
39831	chr6	48068135	48069159	1	cpg_centered
39832	chr6	52306728	52307752	1	cpg_centered
39833	chr6	26199239	26200263	1	cpg_centered
39834	chr6	88047355	88048379	1	cpg_centered
39835	chr6	1865538	1866562	0	non_cpg_random
39836	chr6	92835212	92836236	0	non_cpg_random
39837	chr6	149938273	149939297	1	cpg_centered
39838	chr6	14210669	14211693	1	cpg_centered
39839	chr6	100898589	100899613	0	non_cpg_random
39840	chr6	53425790	53426814	0	non_cpg_random
39841	chr6	29849924	29850948	1	cpg_centered
39842	chr6	75444475	75445499	0	non_cpg_random
39843	chr6	154039150	154040174	1	cpg_centered
39844	chr6	47831708	47832732	0	non_cpg_random
39845	chr6	50714549	50715573	1	cpg_centered
39846	chr6	110814499	110815523	1	cpg_centered
39847	chr6	28988053	28989077	1	cpg_centered
39848	chr6	37517689	37518713	0	non_cpg_random
39849	chr6	76403677	76404701	0	non_cpg_random
39850	chr6	55362900	55363924	0	non_cpg_random
39851	chr6	99443705	99444729	0	non_cpg_random
39852	chr6	107489040	107490064	1	cpg_centered
39853	chr6	24411451	24412475	0	non_cpg_random
39854	chr6	47148691	47149715	0	non_cpg_random
39855	chr6	49999714	50000738	0	non_cpg_random
39856	chr6	169962454	169963478	1	cpg_centered
39857	chr6	79594953	79595977	0	non_cpg_random
39858	chr6	15930861	15931885	0	non_cpg_random
39859	chr6	168034824	168035848	1	cpg_centered
39860	chr6	30101666	30102690	1	cpg_centered
39861	chr6	31308094	31309118	1	cpg_centered
39862	chr6	90610767	90611791	1	cpg_centered
39863	chr6	128146939	128147963	0	non_cpg_random
39864	chr6	32095999	32097023	1	cpg_centered
39865	chr6	28281078	28282102	1	cpg_centered
39866	chr6	159789434	159790458	1	cpg_centered
39867	chr6	48802419	48803443	0	non_cpg_random
39868	chr6	37598347	37599371	0	non_cpg_random
39869	chr6	3849413	3850437	1	cpg_centered
39870	chr6	149456267	149457291	1	cpg_centered
39871	chr6	66384043	66385067	0	non_cpg_random
39872	chr6	46129574	46130598	1	cpg_centered
39873	chr6	37353852	37354876	1	cpg_centered
39874	chr6	169667404	169668428	1	cpg_centered
39875	chr6	9411856	9412880	0	non_cpg_random
39876	chr6	26156057	26157081	1	cpg_centered
39877	chr6	96856987	96858011	0	non_cpg_random
39878	chr6	168318969	168319993	1	cpg_centered
39879	chr6	30450948	30451972	1	cpg_centered
39880	chr6	120457473	120458497	0	non_cpg_random
39881	chr6	170306125	170307149	1	cpg_centered
39882	chr6	37648662	37649686	1	cpg_centered
39883	chr6	146050252	146051276	0	non_cpg_random
39884	chr6	86623732	86624756	0	non_cpg_random
39885	chr6	138423821	138424845	1	cpg_centered
39886	chr6	44285774	44286798	1	cpg_centered
39887	chr6	73363192	73364216	1	cpg_centered
39888	chr6	132699724	132700748	0	non_cpg_random
39889	chr6	79861843	79862867	0	non_cpg_random
39890	chr6	159232771	159233795	1	cpg_centered
39891	chr6	24494427	24495451	1	cpg_centered
39892	chr6	64913532	64914556	0	non_cpg_random
39893	chr6	145682327	145683351	0	non_cpg_random
39894	chr6	50845281	50846305	1	cpg_centered
39895	chr6	6551963	6552987	0	non_cpg_random
39896	chr6	25278770	25279794	1	cpg_centered
39897	chr6	41406716	41407740	1	cpg_centered
39898	chr6	83708256	83709280	1	cpg_centered
39899	chr6	160121026	160122050	0	non_cpg_random
39900	chr6	5996475	5997499	1	cpg_centered
39901	chr6	13486814	13487838	1	cpg_centered
39902	chr6	161912960	161913984	0	non_cpg_random
39903	chr6	92498497	92499521	0	non_cpg_random
39904	chr6	134385870	134386894	0	non_cpg_random
39905	chr6	79188881	79189905	0	non_cpg_random
39906	chr6	149317120	149318144	1	cpg_centered
39907	chr6	63111507	63112531	0	non_cpg_random
39908	chr6	116680772	116681796	1	cpg_centered
39909	chr6	34531157	34532181	1	cpg_centered
39910	chr6	89432962	89433986	1	cpg_centered
39911	chr6	72874195	72875219	0	non_cpg_random
39912	chr6	10416868	10417892	1	cpg_centered
39913	chr6	36679065	36680089	1	cpg_centered
39914	chr6	5260587	5261611	1	cpg_centered
39915	chr6	168281161	168282185	1	cpg_centered
39916	chr6	34465602	34466626	1	cpg_centered
39917	chr6	114979586	114980610	0	non_cpg_random
39918	chr6	170023209	170024233	1	cpg_centered
39919	chr6	39455244	39456268	0	non_cpg_random
39920	chr6	2614637	2615661	0	non_cpg_random
39921	chr6	27113472	27114496	0	non_cpg_random
39922	chr6	27472548	27473572	1	cpg_centered
39923	chr6	148865715	148866739	0	non_cpg_random
39924	chr6	107518699	107519723	0	non_cpg_random
39925	chr6	32611044	32612068	0	non_cpg_random
39926	chr6	519696	520720	1	cpg_centered
39927	chr6	13091338	13092362	0	non_cpg_random
39928	chr6	137108112	137109136	0	non_cpg_random
39929	chr6	163414236	163415260	1	cpg_centered
39930	chr6	96924134	96925158	1	cpg_centered
39931	chr6	53065094	53066118	1	cpg_centered
39932	chr6	145963600	145964624	1	cpg_centered
39933	chr6	133892505	133893529	1	cpg_centered
39934	chr6	166211327	166212351	0	non_cpg_random
39935	chr6	28599063	28600087	0	non_cpg_random
39936	chr6	91981915	91982939	0	non_cpg_random
39937	chr6	43368906	43369930	1	cpg_centered
39938	chr6	27872832	27873856	1	cpg_centered
39939	chr6	33248494	33249518	1	cpg_centered
39940	chr6	170422680	170423704	1	cpg_centered
39941	chr6	100503002	100504026	0	non_cpg_random
39942	chr6	10413612	10414636	1	cpg_centered
39943	chr6	86707414	86708438	0	non_cpg_random
39944	chr6	149717404	149718428	1	cpg_centered
39945	chr6	133877104	133878128	0	non_cpg_random
39946	chr6	84465868	84466892	0	non_cpg_random
39947	chr6	146037240	146038264	0	non_cpg_random
39948	chr6	13013316	13014340	1	cpg_centered
39949	chr6	156719514	156720538	1	cpg_centered
39950	chr6	40671513	40672537	0	non_cpg_random
39951	chr6	4856250	4857274	0	non_cpg_random
39952	chr6	166618456	166619480	1	cpg_centered
39953	chr6	103969437	103970461	0	non_cpg_random
39954	chr6	89192743	89193767	0	non_cpg_random
39955	chr6	52301006	52302030	0	non_cpg_random
39956	chr6	166955911	166956935	1	cpg_centered
39957	chr6	36874288	36875312	1	cpg_centered
39958	chr6	11537488	11538512	1	cpg_centered
39959	chr6	114797525	114798549	0	non_cpg_random
39960	chr6	335969	336993	0	non_cpg_random
39961	chr6	167734764	167735788	1	cpg_centered
39962	chr6	50767502	50768526	0	non_cpg_random
39963	chr6	32521646	32522670	1	cpg_centered
39964	chr6	71419917	71420941	1	cpg_centered
39965	chr6	51575545	51576569	0	non_cpg_random
39966	chr6	141313383	141314407	0	non_cpg_random
39967	chr6	44246452	44247476	1	cpg_centered
39968	chr6	139370185	139371209	0	non_cpg_random
39969	chr6	29827784	29828808	1	cpg_centered
39970	chr6	41470078	41471102	1	cpg_centered
39971	chr6	149963950	149964974	1	cpg_centered
39972	chr6	46940482	46941506	0	non_cpg_random
39973	chr6	150068602	150069626	1	cpg_centered
39974	chr6	168229026	168230050	1	cpg_centered
39975	chr6	130331169	130332193	0	non_cpg_random
39976	chr6	31680938	31681962	1	cpg_centered
39977	chr6	89886332	89887356	1	cpg_centered
39978	chr6	79047823	79048847	0	non_cpg_random
39979	chr6	30128871	30129895	0	non_cpg_random
39980	chr6	30690524	30691548	1	cpg_centered
39981	chr6	30907510	30908534	1	cpg_centered
39982	chr6	111849861	111850885	0	non_cpg_random
39983	chr6	169789803	169790827	1	cpg_centered
39984	chr6	55173971	55174995	1	cpg_centered
39985	chr6	170266716	170267740	1	cpg_centered
39986	chr6	119685834	119686858	0	non_cpg_random
39987	chr6	36593870	36594894	1	cpg_centered
39988	chr6	107556850	107557874	0	non_cpg_random
39989	chr6	76753663	76754687	0	non_cpg_random
39990	chr6	44219044	44220068	1	cpg_centered
39991	chr6	29011083	29012107	1	cpg_centered
39992	chr6	31806379	31807403	1	cpg_centered
39993	chr6	108260476	108261500	1	cpg_centered
39994	chr6	168825527	168826551	1	cpg_centered
39995	chr6	73026454	73027478	0	non_cpg_random
39996	chr6	168001139	168002163	1	cpg_centered
39997	chr6	887244	888268	1	cpg_centered
39998	chr6	50823116	50824140	1	cpg_centered
39999	chr6	150802686	150803710	0	non_cpg_random
40000	chr6	3125891	3126915	0	non_cpg_random
40001	chr6	2244889	2245913	1	cpg_centered
40002	chr6	107459375	107460399	1	cpg_centered
40003	chr6	118934305	118935329	1	cpg_centered
40004	chr6	27030816	27031840	0	non_cpg_random
40005	chr6	40052287	40053311	0	non_cpg_random
40006	chr6	32150033	32151057	1	cpg_centered
40007	chr6	101401545	101402569	1	cpg_centered
40008	chr6	4329884	4330908	0	non_cpg_random
40009	chr6	92019500	92020524	0	non_cpg_random
40010	chr6	125363046	125364070	1	cpg_centered
40011	chr6	65182701	65183725	0	non_cpg_random
40012	chr6	170609661	170610685	1	cpg_centered
40013	chr6	43427291	43428315	1	cpg_centered
40014	chr6	146598491	146599515	1	cpg_centered
40015	chr6	60840949	60841973	0	non_cpg_random
40016	chr6	109440284	109441308	1	cpg_centered
40017	chr6	29016247	29017271	1	cpg_centered
40018	chr6	26183446	26184470	1	cpg_centered
40019	chr6	98520659	98521683	0	non_cpg_random
40020	chr6	166253189	166254213	1	cpg_centered
40021	chr6	47308891	47309915	1	cpg_centered
40022	chr6	124833108	124834132	0	non_cpg_random
40023	chr6	85682922	85683946	0	non_cpg_random
40024	chr6	147783990	147785014	0	non_cpg_random
40025	chr6	107069733	107070757	1	cpg_centered
40026	chr6	46015006	46016030	1	cpg_centered
40027	chr6	44241644	44242668	0	non_cpg_random
40028	chr6	35727651	35728675	1	cpg_centered
40029	chr6	10383074	10384098	1	cpg_centered
40030	chr6	143521073	143522097	0	non_cpg_random
40031	chr6	169983766	169984790	1	cpg_centered
40032	chr6	142910509	142911533	0	non_cpg_random
40033	chr6	30616992	30618016	1	cpg_centered
40034	chr6	117236334	117237358	0	non_cpg_random
40035	chr6	44151404	44152428	1	cpg_centered
40036	chr6	36256666	36257690	0	non_cpg_random
40037	chr6	108680280	108681304	0	non_cpg_random
40038	chr6	25542720	25543744	0	non_cpg_random
40039	chr6	63764296	63765320	0	non_cpg_random
40040	chr6	153712956	153713980	0	non_cpg_random
40041	chr6	27807503	27808527	1	cpg_centered
40042	chr6	10094168	10095192	0	non_cpg_random
40043	chr6	26271843	26272867	1	cpg_centered
40044	chr6	149693655	149694679	0	non_cpg_random
40045	chr6	110514045	110515069	0	non_cpg_random
40046	chr6	13014344	13015368	1	cpg_centered
40047	chr6	42752084	42753108	0	non_cpg_random
40048	chr6	32796443	32797467	0	non_cpg_random
40049	chr6	31795283	31796307	1	cpg_centered
40050	chr6	57404141	57405165	0	non_cpg_random
40051	chr6	93830893	93831917	0	non_cpg_random
40052	chr6	33271423	33272447	1	cpg_centered
40053	chr6	14169520	14170544	0	non_cpg_random
40054	chr6	43021094	43022118	1	cpg_centered
40055	chr6	58425163	58426187	0	non_cpg_random
40056	chr6	26521523	26522547	1	cpg_centered
40057	chr6	70667566	70668590	1	cpg_centered
40058	chr6	131253854	131254878	0	non_cpg_random
40059	chr6	66666901	66667925	0	non_cpg_random
40060	chr6	31271197	31272221	1	cpg_centered
40061	chr6	68923411	68924435	0	non_cpg_random
40062	chr6	118628038	118629062	0	non_cpg_random
40063	chr6	25598481	25599505	0	non_cpg_random
40064	chr6	63635560	63636584	1	cpg_centered
40065	chr6	158131939	158132963	0	non_cpg_random
40066	chr6	168795469	168796493	1	cpg_centered
40067	chr6	143677736	143678760	1	cpg_centered
40068	chr6	130365418	130366442	1	cpg_centered
40069	chr6	161277892	161278916	0	non_cpg_random
40070	chr6	2980303	2981327	0	non_cpg_random
40071	chr6	120346652	120347676	0	non_cpg_random
40072	chr6	116481539	116482563	0	non_cpg_random
40073	chr6	3063436	3064460	1	cpg_centered
40074	chr6	76606026	76607050	0	non_cpg_random
40075	chr6	30556193	30557217	1	cpg_centered
40076	chr6	1844160	1845184	0	non_cpg_random
40077	chr6	33161215	33162239	1	cpg_centered
40078	chr6	116100352	116101376	1	cpg_centered
40079	chr6	162754605	162755629	0	non_cpg_random
40080	chr6	46687751	46688775	1	cpg_centered
40081	chr6	99618453	99619477	1	cpg_centered
40082	chr6	149745896	149746920	1	cpg_centered
40083	chr6	170074581	170075605	1	cpg_centered
40084	chr6	166783580	166784604	1	cpg_centered
40085	chr6	84227192	84228216	1	cpg_centered
40086	chr6	21596168	21597192	1	cpg_centered
40087	chr6	170712429	170713453	1	cpg_centered
40088	chr6	139374045	139375069	1	cpg_centered
40089	chr6	43299045	43300069	0	non_cpg_random
40090	chr6	127472675	127473699	0	non_cpg_random
40091	chr6	34035600	34036624	1	cpg_centered
40092	chr6	5995590	5996614	1	cpg_centered
40093	chr6	15679607	15680631	0	non_cpg_random
40094	chr6	152982543	152983567	1	cpg_centered
40095	chr6	39791958	39792982	1	cpg_centered
40096	chr6	81752240	81753264	1	cpg_centered
40097	chr6	85987133	85988157	0	non_cpg_random
40098	chr6	26423111	26424135	0	non_cpg_random
40099	chr6	105402482	105403506	1	cpg_centered
40100	chr6	18471512	18472536	0	non_cpg_random
40101	chr6	33317127	33318151	1	cpg_centered
40102	chr6	87493586	87494610	0	non_cpg_random
40103	chr6	79946939	79947963	1	cpg_centered
40104	chr6	29752452	29753476	1	cpg_centered
40105	chr6	120883522	120884546	0	non_cpg_random
40106	chr6	33453999	33455023	1	cpg_centered
40107	chr6	38446359	38447383	0	non_cpg_random
40108	chr6	158197030	158198054	0	non_cpg_random
40109	chr6	30585370	30586394	0	non_cpg_random
40110	chr6	43059140	43060164	1	cpg_centered
40111	chr6	36027519	36028543	1	cpg_centered
40112	chr6	70968513	70969537	0	non_cpg_random
40113	chr6	116260678	116261702	0	non_cpg_random
40114	chr6	96158903	96159927	0	non_cpg_random
40115	chr6	35342129	35343153	1	cpg_centered
40116	chr6	160257995	160259019	1	cpg_centered
40117	chr6	33191872	33192896	1	cpg_centered
40118	chr6	6708533	6709557	0	non_cpg_random
40119	chr6	30686607	30687631	1	cpg_centered
40120	chr6	152497510	152498534	0	non_cpg_random
40121	chr6	130169440	130170464	0	non_cpg_random
40122	chr6	13553882	13554906	0	non_cpg_random
40123	chr6	32583802	32584826	1	cpg_centered
40124	chr6	106440078	106441102	0	non_cpg_random
40125	chr6	95523932	95524956	0	non_cpg_random
40126	chr6	98068153	98069177	0	non_cpg_random
40127	chr6	50761866	50762890	0	non_cpg_random
40128	chr6	98281688	98282712	0	non_cpg_random
40129	chr6	47822922	47823946	0	non_cpg_random
40130	chr6	79536935	79537959	1	cpg_centered
40131	chr6	100446738	100447762	1	cpg_centered
40132	chr6	154932839	154933863	0	non_cpg_random
40133	chr6	73262688	73263712	1	cpg_centered
40134	chr6	44270308	44271332	1	cpg_centered
40135	chr6	159168933	159169957	1	cpg_centered
40136	chr6	30913625	30914649	1	cpg_centered
40137	chr6	88353095	88354119	0	non_cpg_random
40138	chr6	107344062	107345086	0	non_cpg_random
40139	chr6	90492694	90493718	0	non_cpg_random
40140	chr6	73036185	73037209	0	non_cpg_random
40141	chr6	146869790	146870814	0	non_cpg_random
40142	chr6	169576948	169577972	1	cpg_centered
40143	chr6	150178674	150179698	0	non_cpg_random
40144	chr6	15194671	15195695	0	non_cpg_random
40145	chr6	24357274	24358298	1	cpg_centered
40146	chr6	37649717	37650741	1	cpg_centered
40147	chr6	20001881	20002905	0	non_cpg_random
40148	chr6	1389519	1390543	1	cpg_centered
40149	chr6	117182173	117183197	0	non_cpg_random
40150	chr6	114483339	114484363	0	non_cpg_random
40151	chr6	75593862	75594886	0	non_cpg_random
40152	chr6	16838816	16839840	0	non_cpg_random
40153	chr6	105783260	105784284	0	non_cpg_random
40154	chr6	127097085	127098109	0	non_cpg_random
40155	chr6	146477693	146478717	0	non_cpg_random
40156	chr6	109008946	109009970	1	cpg_centered
40157	chr6	139319666	139320690	0	non_cpg_random
40158	chr6	107027782	107028806	1	cpg_centered
40159	chr6	21664099	21665123	1	cpg_centered
40160	chr6	159799775	159800799	1	cpg_centered
